date,Revenue,COGS,orders_n,mobile_orders,order_success_rate,items_n,qty_sold,premium_qty,total_discount_amount,total_lines,premium_ratio,gross_profit,discount_rate,avg_item_price,day_of_week,is_weekend,month
2021-05-20,5057797.75,4088691.43,156,66,0.7435897435897436,162,761,36,0.0,162,0.04730617608409987,969106.3199999998,0.0,6646.25197109067,Thursday,0,5
2021-05-21,5434543.62,4271132.76,157,74,0.8152866242038217,160,762,13,0.0,160,0.01706036745406824,1163410.8600000003,0.0,7131.947007874016,Friday,0,5
2021-05-22,4310539.38,3526722.84,128,58,0.7890625,132,543,25,0.0,132,0.04604051565377532,783816.54,0.0,7938.378232044199,Saturday,1,5
2021-05-23,3846392.54,3086892.89,122,51,0.8032786885245902,125,527,14,0.0,125,0.026565464895635674,759499.6499999999,0.0,7298.657571157495,Sunday,1,5
2021-05-24,3987573.28,3177252.48,113,41,0.7168141592920354,119,550,19,0.0,119,0.034545454545454546,810320.7999999998,0.0,7250.133236363636,Monday,0,5
2021-05-25,3822459.48,3142554.15,109,50,0.8532110091743119,113,532,10,0.0,113,0.018796992481203006,679905.3300000001,0.0,7185.074210526316,Tuesday,0,5
2021-05-26,4915453.17,4056932.97,151,77,0.7748344370860927,160,727,44,0.0,160,0.06052269601100413,858520.1999999997,0.0,6761.283590096286,Wednesday,0,5
2021-05-27,7320510.07,6048379.93,206,88,0.7815533980582524,219,1014,31,0.0,219,0.03057199211045365,1272130.1400000006,0.0,7219.437938856016,Thursday,0,5
2021-05-28,6925957.27,5561587.62,201,86,0.746268656716418,213,920,42,0.0,213,0.04565217391304348,1364369.6499999994,0.0,7528.214423913043,Friday,0,5
2021-05-29,4630943.52,3787091.31,139,61,0.7122302158273381,146,623,31,0.0,146,0.04975922953451043,843852.2099999995,0.0,7433.2961797752805,Saturday,1,5
2021-05-30,8887935.6,7274840.31,265,103,0.7886792452830189,289,1321,32,0.0,289,0.024224072672218017,1613095.29,0.0,6728.187433762301,Sunday,1,5
2021-05-31,7996369.9,6466327.4,233,95,0.7510729613733905,254,1118,40,0.0,254,0.03577817531305903,1530042.5,0.0,7152.388103756709,Monday,0,5
2021-06-01,7479521.04,6141761.22,214,99,0.794392523364486,233,1067,18,0.0,233,0.016869728209934397,1337759.8200000003,0.0,7009.860393626992,Tuesday,0,6
2021-06-02,6960798.21,5572082.02,214,104,0.7523364485981309,229,1022,23,0.0,229,0.022504892367906065,1388716.1900000004,0.0,6810.957152641879,Wednesday,0,6
2021-06-03,6367799.03,5139667.32,188,84,0.7553191489361702,199,900,18,0.0,199,0.02,1228131.71,0.0,7075.332255555556,Thursday,0,6
2021-06-04,2524112.16,2097669.41,70,33,0.8428571428571429,73,348,7,0.0,73,0.020114942528735632,426442.75,0.0,7253.195862068966,Friday,0,6
2021-06-05,2884765.01,2262050.61,87,39,0.7701149425287356,90,373,0,0.0,90,0.0,622714.3999999999,0.0,7733.954450402144,Saturday,1,6
2021-06-06,3795966.84,3084551.9,107,48,0.7663551401869159,113,512,12,0.0,113,0.0234375,711414.94,0.0,7413.997734375,Sunday,1,6
2021-06-07,3757477.99,3136794.28,116,54,0.7327586206896551,121,539,16,0.0,121,0.029684601113172542,620683.7100000004,0.0,6971.202207792208,Monday,0,6
2021-06-08,3948452.32,3177527.58,105,37,0.819047619047619,112,534,38,0.0,112,0.07116104868913857,770924.7399999998,0.0,7394.105468164794,Tuesday,0,6
2021-06-09,3733884.76,3009506.21,124,56,0.6854838709677419,128,526,17,0.0,128,0.03231939163498099,724378.5499999998,0.0,7098.640228136882,Wednesday,0,6
2021-06-10,3994102.54,3220973.51,120,54,0.7833333333333333,129,600,24,0.0,129,0.04,773129.0300000003,0.0,6656.837566666667,Thursday,0,6
2021-06-11,3221511.31,2622379.46,91,34,0.8351648351648352,98,437,14,0.0,98,0.032036613272311214,599131.8500000001,0.0,7371.87942791762,Friday,0,6
2021-06-12,3618435.07,2920008.48,116,51,0.8189655172413793,122,541,11,0.0,122,0.02033271719038817,698426.5899999999,0.0,6688.419722735674,Saturday,1,6
2021-06-13,3349171.43,2778202.9,99,44,0.7676767676767676,101,465,12,0.0,101,0.025806451612903226,570968.5300000003,0.0,7202.519204301076,Sunday,1,6
2021-06-14,4007931.92,3159812.63,116,55,0.8879310344827587,120,542,18,0.0,120,0.033210332103321034,848119.29,0.0,7394.708339483394,Monday,0,6
2021-06-15,4162142.95,3326425.2,127,50,0.7637795275590551,131,585,32,0.0,131,0.0547008547008547,835717.75,0.0,7114.774273504274,Tuesday,0,6
2021-06-16,4740156.23,3752544.13,155,68,0.7741935483870968,158,698,29,0.0,158,0.04154727793696275,987612.1000000006,0.0,6791.05477077364,Wednesday,0,6
2021-06-17,5807751.43,4698668.17,160,75,0.75625,163,741,4,0.0,163,0.005398110661268556,1109083.2599999998,0.0,7837.721228070175,Thursday,0,6
2021-06-18,4316861.14,3463681.18,110,52,0.7727272727272727,116,530,10,0.0,116,0.018867924528301886,853179.9599999995,0.0,8145.021018867924,Friday,0,6
2021-06-19,3596996.21,3016398.92,101,49,0.7227722772277227,105,465,15,0.0,105,0.03225806451612903,580597.29,0.0,7735.475720430108,Saturday,1,6
2021-06-20,3113780.62,2502341.31,99,34,0.8181818181818182,101,452,7,0.0,101,0.015486725663716814,611439.31,0.0,6888.895176991151,Sunday,1,6
2021-06-21,3454322.45,2831163.45,100,44,0.83,100,443,18,0.0,100,0.040632054176072234,623159.0,0.0,7797.567607223476,Monday,0,6
2021-06-22,3814525.81,3072656.32,113,58,0.7699115044247787,115,477,28,0.0,115,0.05870020964360587,741869.4900000002,0.0,7996.909454926625,Tuesday,0,6
2021-06-23,5129834.24,4258385.56,155,69,0.8193548387096774,159,656,21,230152.01,159,0.03201219512195122,871448.6800000006,0.04486538925671017,7819.869268292683,Wednesday,0,6
2021-06-24,5015283.26,4491924.42,140,62,0.7785714285714286,145,703,32,304759.66000000003,145,0.04551920341394026,523358.83999999985,0.060766190901049934,7134.115590327169,Thursday,0,6
2021-06-25,3255836.16,2807033.14,108,63,0.7870370370370371,114,526,15,313145.62,114,0.028517110266159697,448803.02,0.09617978442748175,6189.8025855513315,Friday,0,6
2021-06-26,3202321.56,2946230.91,118,48,0.7711864406779662,124,504,16,372818.38,124,0.031746031746031744,256090.6499999999,0.11642128156549025,6353.81261904762,Saturday,1,6
2021-06-27,3938214.81,3832008.26,135,55,0.762962962962963,141,631,9,708878.72,141,0.014263074484944533,106206.55000000028,0.1800000137625809,6241.227908082409,Sunday,1,6
2021-06-28,4255543.96,4082242.05,150,74,0.7466666666666667,152,662,1,765997.89,152,0.0015105740181268882,173301.91000000015,0.17999999464228306,6428.31413897281,Monday,0,6
2021-06-29,5907160.01,5911751.11,216,91,0.7638888888888888,227,1012,21,1063288.84,227,0.020750988142292492,-4591.100000000559,0.18000000646672853,5837.1146343873515,Tuesday,0,6
2021-06-30,5094915.79,4949985.1,209,88,0.7272727272727273,221,913,23,917084.85,221,0.025191675794085433,144930.6900000004,0.18000000153093795,5580.411599123768,Wednesday,0,6
2021-07-01,4975867.15,5024857.74,197,102,0.7715736040609137,208,858,25,895656.08,208,0.029137529137529136,-48990.58999999985,0.17999999859321,5799.378962703963,Thursday,0,7
2021-07-02,4397949.68,4326458.07,172,81,0.7848837209302325,180,779,28,791630.94,180,0.03594351732991014,71491.6099999994,0.17999999945429115,5645.6350192554555,Friday,0,7
2021-07-03,3132513.38,3101143.37,116,46,0.7758620689655172,120,523,17,563852.41,120,0.032504780114722756,31370.009999999776,0.18000000051077197,5989.509330783939,Saturday,1,7
2021-07-04,730601.15,647312.84,28,13,0.8571428571428571,29,110,0,131508.19,29,0.0,83288.31000000006,0.17999997673149024,6641.828636363636,Sunday,1,7
2021-07-05,1878817.85,1927429.12,64,26,0.71875,64,284,7,338187.2,64,0.02464788732394366,-48611.27000000002,0.17999999308075554,6615.5558098591555,Monday,0,7
2021-07-06,1616214.16,1626948.22,56,21,0.8035714285714286,59,242,0,290918.56,59,0.0,-10734.060000000056,0.18000000692977472,6678.570909090909,Tuesday,0,7
2021-07-07,1741509.6,1715092.93,64,25,0.765625,67,302,9,313471.73,67,0.029801324503311258,26416.67000000016,0.1800000011484289,5766.588079470199,Wednesday,0,7
2021-07-08,2563149.38,2518109.42,86,45,0.8023255813953488,90,393,6,461366.88,90,0.015267175572519083,45039.95999999996,0.17999999672278172,6522.008600508905,Thursday,0,7
2021-07-09,2685812.87,2706650.91,98,46,0.7040816326530612,106,455,8,483446.38,106,0.017582417582417582,-20838.040000000037,0.18000002360551648,5902.885428571429,Friday,0,7
2021-07-10,2524108.8,2448068.41,91,39,0.7472527472527473,95,436,19,454339.58,95,0.04357798165137615,76040.38999999966,0.17999999841528228,5789.240366972476,Saturday,1,7
2021-07-11,2592712.85,2553763.2,86,37,0.8023255813953488,88,412,3,466688.28,88,0.007281553398058253,38949.64999999991,0.17999998727201896,6292.992354368932,Sunday,1,7
2021-07-12,3123873.5,3108780.0,95,41,0.7789473684210526,104,480,0,562297.22,104,0.0,15093.5,0.17999999679884604,6508.069791666667,Monday,0,7
2021-07-13,2650746.43,2549076.58,85,44,0.788235294117647,91,428,12,477134.36,91,0.028037383177570093,101669.8500000001,0.18000000098085578,6193.332780373832,Tuesday,0,7
2021-07-14,2970833.54,2785803.91,104,51,0.75,113,500,16,534750.0,113,0.032,185029.6299999999,0.17999998747826174,5941.66708,Wednesday,0,7
2021-07-15,3628282.86,3639556.87,126,55,0.7698412698412699,130,591,21,653090.9,130,0.03553299492385787,-11274.010000000242,0.17999999592093546,6139.226497461928,Thursday,0,7
2021-07-16,2768513.94,2780496.25,103,46,0.7864077669902912,106,430,22,498332.54,106,0.05116279069767442,-11982.310000000056,0.180000011125102,6438.404511627907,Friday,0,7
2021-07-17,2453122.24,2399937.97,94,41,0.8085106382978723,97,402,10,441562.02,97,0.024875621890547265,53184.27000000002,0.18000000684841533,6102.294129353234,Saturday,1,7
2021-07-18,2827723.47,2930478.35,95,51,0.7578947368421053,97,413,14,508990.26,97,0.03389830508474576,-102754.87999999989,0.18000001251890446,6846.788062953996,Sunday,1,7
2021-07-19,2859598.56,2696150.18,92,44,0.782608695652174,94,418,22,348632.94,94,0.05263157894736842,163448.3799999999,0.12191674204787682,6841.144880382775,Monday,0,7
2021-07-20,3389960.06,3045138.98,94,42,0.776595744680851,95,450,35,277359.48,95,0.07777777777777778,344821.0800000001,0.08181791970729,7533.2445777777775,Tuesday,0,7
2021-07-21,3336465.66,2928248.05,99,48,0.8383838383838383,100,460,0,128538.73,100,0.0,408217.61000000034,0.03852541674293749,7253.186217391305,Wednesday,0,7
2021-07-22,4388007.92,3796262.13,131,62,0.816793893129771,137,588,17,137770.65,137,0.02891156462585034,591745.79,0.03139708325777133,7462.59850340136,Thursday,0,7
2021-07-23,4385215.41,3753800.99,109,58,0.7981651376146789,113,553,21,0.0,113,0.0379746835443038,631414.4199999999,0.0,7929.865117540688,Friday,0,7
2021-07-24,2294305.45,1930929.33,79,35,0.6075949367088608,81,348,17,0.0,81,0.04885057471264368,363376.1200000001,0.0,6592.831752873563,Saturday,1,7
2021-07-25,2549303.61,2173412.06,68,30,0.7647058823529411,69,302,2,0.0,69,0.006622516556291391,375891.5499999998,0.0,8441.402682119206,Sunday,1,7
2021-07-26,3676952.36,2918564.14,102,52,0.803921568627451,109,511,4,0.0,109,0.007827788649706457,758388.2199999997,0.0,7195.601487279843,Monday,0,7
2021-07-27,3460197.23,2857159.07,86,33,0.7790697674418605,88,414,13,0.0,88,0.03140096618357488,603038.1600000001,0.0,8357.964323671498,Tuesday,0,7
2021-07-28,4046860.27,3235448.81,112,52,0.7589285714285714,118,556,33,0.0,118,0.05935251798561151,811411.46,0.0,7278.525665467626,Wednesday,0,7
2021-07-29,5547857.68,4566302.38,148,75,0.7702702702702703,157,728,11,0.0,157,0.01510989010989011,981555.2999999998,0.0,7620.683626373626,Thursday,0,7
2021-07-30,6548042.77,6322433.77,217,103,0.815668202764977,221,989,35,12300.0,221,0.03538928210313448,225609.0,0.0018784238942898658,6620.872366026289,Friday,0,7
2021-07-31,5256382.47,5446793.9,195,97,0.7487179487179487,203,884,22,14000.0,203,0.024886877828054297,-190411.43000000063,0.002663428713550215,5946.134015837104,Saturday,1,7
2021-08-01,3652376.75,4109973.08,149,71,0.785234899328859,154,708,29,15700.0,154,0.04096045197740113,-457596.3300000001,0.004298570786817104,5158.724223163842,Sunday,1,8
2021-08-02,4399616.65,4886236.3,159,79,0.779874213836478,165,731,41,15750.0,165,0.0560875512995896,-486619.64999999944,0.00357985734961704,6018.627428180575,Monday,0,8
2021-08-03,2422462.49,3359505.36,121,51,0.768595041322314,123,557,20,20100.0,123,0.03590664272890485,-937042.8699999996,0.008297342098370323,4349.124757630162,Tuesday,0,8
2021-08-04,1157658.1,1697391.73,65,28,0.8923076923076924,65,274,2,8700.0,65,0.0072992700729927005,-539733.6299999999,0.007515172225720184,4225.0295620437955,Wednesday,0,8
2021-08-05,1482037.52,2026425.65,76,32,0.75,80,340,2,10450.0,80,0.0058823529411764705,-544388.1299999999,0.007051103537513679,4358.9338823529415,Thursday,0,8
2021-08-06,1591502.8,2374360.64,81,44,0.7037037037037037,87,381,12,12400.0,87,0.031496062992125984,-782857.8400000001,0.007791378061037656,4177.172703412074,Friday,0,8
2021-08-07,1632328.25,2336736.46,70,30,0.7857142857142857,73,363,27,11150.0,73,0.0743801652892562,-704408.21,0.00683073395317394,4496.772038567493,Saturday,1,8
2021-08-08,1411882.22,1918090.72,68,27,0.8382352941176471,71,338,9,9750.0,71,0.026627218934911243,-506208.5,0.0069056751773529665,4177.166331360947,Sunday,1,8
2021-08-09,1376421.76,2167285.81,64,23,0.765625,65,294,0,11650.0,65,0.0,-790864.05,0.008463975460544884,4681.706666666667,Monday,0,8
2021-08-10,1581357.61,2246981.07,84,38,0.8809523809523809,87,376,9,12950.0,87,0.023936170212765957,-665623.4599999997,0.008189166016660835,4205.738324468085,Tuesday,0,8
2021-08-11,1740229.21,2604985.61,86,48,0.7674418604651163,88,394,14,13650.0,88,0.03553299492385787,-864756.3999999999,0.00784379432408217,4416.8254060913705,Wednesday,0,8
2021-08-12,2480973.68,3548924.53,117,57,0.7435897435897436,126,592,10,17950.0,126,0.016891891891891893,-1067950.8499999996,0.0072350626468556485,4190.833918918919,Thursday,0,8
2021-08-13,2199306.57,3444159.74,99,53,0.7777777777777778,102,442,4,18250.0,102,0.00904977375565611,-1244853.1700000004,0.008298070059418775,4975.806719457013,Friday,0,8
2021-08-14,1494099.71,1993428.41,82,35,0.7560975609756098,85,372,16,11400.0,85,0.043010752688172046,-499328.69999999995,0.007630012859048075,4016.397069892473,Saturday,1,8
2021-08-15,1862118.62,2645589.05,82,30,0.7560975609756098,88,416,4,13800.0,88,0.009615384615384616,-783470.4299999997,0.0074109134894961735,4476.246682692308,Sunday,1,8
2021-08-16,2220064.67,3319453.91,91,48,0.7252747252747253,92,452,22,16900.0,92,0.048672566371681415,-1099389.2400000002,0.007612390858866287,4911.6475,Monday,0,8
2021-08-17,2263302.37,3320429.89,97,36,0.6907216494845361,102,497,20,16700.0,102,0.04024144869215292,-1057127.52,0.007378598733142315,4553.928309859155,Tuesday,0,8
2021-08-18,1875383.97,2630473.94,84,40,0.7619047619047619,93,436,14,14500.0,93,0.03211009174311927,-755089.97,0.0077317499946424305,4301.339380733945,Wednesday,0,8
2021-08-19,2535597.13,3644326.12,128,59,0.7734375,134,562,35,18600.0,134,0.06227758007117438,-1108728.9900000002,0.007335550186555071,4511.738665480427,Thursday,0,8
2021-08-20,2553183.49,3860236.79,120,50,0.75,126,602,30,19600.0,126,0.04983388704318937,-1307053.2999999998,0.0076766907183784105,4241.168588039867,Friday,0,8
2021-08-21,1453356.23,2098001.94,81,37,0.7901234567901234,84,347,12,10150.0,84,0.0345821325648415,-644645.71,0.006983834926692405,4188.346484149856,Saturday,1,8
2021-08-22,1640268.07,2295711.5,92,47,0.8369565217391305,95,391,43,12100.0,95,0.10997442455242967,-655443.4299999999,0.007376842981525574,4195.059002557545,Sunday,1,8
2021-08-23,1883869.71,2626041.33,96,42,0.78125,102,478,30,14200.0,102,0.06276150627615062,-742171.6200000001,0.007537676265308178,3941.150020920502,Monday,0,8
2021-08-24,1836322.27,2808012.6,92,46,0.782608695652174,94,412,0,14650.0,94,0.0,-971690.3300000001,0.007977902484404331,4457.092888349514,Tuesday,0,8
2021-08-25,1939866.54,2821994.79,110,46,0.8090909090909091,115,446,4,15450.0,115,0.008968609865470852,-882128.25,0.007964465431730164,4349.476547085202,Wednesday,0,8
2021-08-26,1886569.08,2959216.09,95,44,0.7157894736842105,102,436,4,16000.0,102,0.009174311926605505,-1072647.0099999998,0.008481004045714563,4326.993302752294,Thursday,0,8
2021-08-27,1662732.77,2371412.62,93,40,0.7741935483870968,95,432,14,14050.0,95,0.032407407407407406,-708679.8500000001,0.008449944725633813,3848.918449074074,Friday,0,8
2021-08-28,1664938.51,2453257.65,75,46,0.7866666666666666,81,353,13,11350.0,81,0.036827195467422094,-788319.1399999999,0.006817068577505604,4716.539688385269,Saturday,1,8
2021-08-29,4443078.33,6342118.62,216,106,0.8055555555555556,226,1055,35,31600.0,226,0.03317535545023697,-1899040.29,0.007112186113540789,4211.448654028436,Sunday,1,8
2021-08-30,3996164.3,5499176.03,183,74,0.825136612021858,191,859,22,54668.51,191,0.025611175785797437,-1503011.7300000004,0.013680245829732277,4652.11210710128,Monday,0,8
2021-08-31,3940957.44,5240978.22,169,75,0.7692307692307693,182,845,33,88377.7,182,0.03905325443786982,-1300020.7799999998,0.022425438829402837,4663.854958579882,Tuesday,0,8
2021-09-01,3579634.39,4583108.31,162,70,0.7654320987654321,169,762,16,125978.9,169,0.02099737532808399,-1003473.9199999995,0.03519323100480102,4697.6829265091865,Wednesday,0,9
2021-09-02,3917618.96,4722341.9,160,63,0.775,171,797,19,156215.44,171,0.02383939774153074,-804722.9400000004,0.039875098011063335,4915.456662484316,Thursday,0,9
2021-09-03,1070973.42,1003268.02,36,11,0.8333333333333334,37,150,0,107097.35,37,0.0,67705.3999999999,0.10000000746983993,7139.8228,Friday,0,9
2021-09-04,1839742.83,1710231.68,48,27,0.75,48,218,3,183974.31,48,0.013761467889908258,129511.15000000014,0.10000001467596424,8439.187293577981,Saturday,1,9
2021-09-05,1682890.37,1626164.36,45,19,0.8222222222222222,45,187,10,168289.02,45,0.053475935828877004,56726.01000000001,0.09999998989833186,8999.413743315508,Sunday,1,9
2021-09-06,2097434.58,1931198.13,68,26,0.7058823529411765,74,329,8,209743.48,74,0.0243161094224924,166236.4500000002,0.10000001048900414,6375.181094224924,Monday,0,9
2021-09-07,2244132.38,1986738.71,69,35,0.8260869565217391,73,327,11,224413.32,73,0.03363914373088685,257393.66999999993,0.10000003653973391,6862.790152905199,Tuesday,0,9
2021-09-08,3716975.63,3437593.72,100,44,0.81,109,522,14,371697.58,109,0.02681992337164751,279381.9099999997,0.10000000457361084,7120.642969348659,Wednesday,0,9
2021-09-09,2187074.96,2082447.03,57,28,0.6666666666666666,59,274,3,218707.49,59,0.010948905109489052,104627.92999999993,0.0999999972566098,7982.025401459854,Thursday,0,9
2021-09-10,1980857.12,1821707.08,64,32,0.671875,67,307,8,198085.73,67,0.026058631921824105,159150.04000000004,0.10000000908697544,6452.30332247557,Friday,0,9
2021-09-11,1547495.48,1455524.4,51,20,0.8627450980392157,59,262,15,154749.55,59,0.05725190839694656,91971.08000000007,0.10000000129241088,5906.471297709923,Saturday,1,9
2021-09-12,2102573.99,1909199.54,71,27,0.7183098591549296,75,313,5,210257.43,75,0.01597444089456869,193374.4500000002,0.10000001474383309,6717.4887859424925,Sunday,1,9
2021-09-13,2488502.06,2265837.09,82,39,0.7926829268292683,83,369,12,248850.24,83,0.032520325203252036,222664.9700000002,0.10000001366283778,6743.908021680217,Monday,0,9
2021-09-14,2715006.68,2532491.32,96,42,0.7708333333333334,102,403,1,271500.68,102,0.0024813895781637717,182515.36000000034,0.10000000441987862,6736.989280397022,Tuesday,0,9
2021-09-15,3275643.47,3007258.03,96,44,0.7083333333333334,98,449,20,327564.35,98,0.044543429844097995,268385.4400000004,0.10000000091585058,7295.419755011137,Wednesday,0,9
2021-09-16,1853200.26,1657780.29,65,32,0.7692307692307693,67,308,1,185320.02,67,0.003246753246753247,195419.96999999997,0.09999999676235745,6016.883961038961,Thursday,0,9
2021-09-17,2031900.2,1889074.28,68,23,0.7205882352941176,73,326,7,203189.96,73,0.02147239263803681,142825.91999999993,0.09999997047099066,6232.822699386503,Friday,0,9
2021-09-18,1910747.73,1785651.61,68,33,0.7794117647058824,72,326,8,191074.78,72,0.024539877300613498,125096.11999999988,0.10000000366348728,5861.189355828221,Saturday,1,9
2021-09-19,1952437.84,1794752.16,58,28,0.8103448275862069,65,300,16,195243.77,65,0.05333333333333334,157685.68000000017,0.09999999282947722,6508.126133333333,Sunday,1,9
2021-09-20,2307149.39,2140377.91,81,32,0.6790123456790124,85,381,15,230714.95,85,0.03937007874015748,166771.47999999998,0.10000000476778835,6055.510209973753,Monday,0,9
2021-09-21,3210995.34,2839955.92,95,46,0.7789473684210526,99,467,23,321099.58,99,0.04925053533190578,371039.4199999999,0.10000001432577602,6875.793019271949,Tuesday,0,9
2021-09-22,2518917.94,2299264.05,84,39,0.8571428571428571,89,374,7,251891.81,89,0.01871657754010695,219653.89000000013,0.1000000063519338,6735.074705882353,Wednesday,0,9
2021-09-23,2220736.52,2001371.7,67,26,0.835820895522388,72,314,15,222073.67,72,0.04777070063694268,219364.82000000007,0.10000000810541901,7072.4092993630575,Thursday,0,9
2021-09-24,2008968.22,1790130.16,62,31,0.8064516129032258,65,280,11,200896.79,65,0.039285714285714285,218838.06000000006,0.09999998407142549,7174.8865,Friday,0,9
2021-09-25,2281967.32,2112780.84,70,36,0.7142857142857143,73,340,3,228196.73,73,0.008823529411764706,169186.47999999998,0.09999999912356328,6711.668588235294,Saturday,1,9
2021-09-26,1602075.57,1461503.99,58,25,0.8103448275862069,60,248,17,160207.55,60,0.06854838709677419,140571.58000000007,0.09999999563066803,6459.982137096775,Sunday,1,9
2021-09-27,3058684.14,2864098.57,95,48,0.6842105263157895,101,432,4,305868.46,101,0.009259259259259259,194585.5700000003,0.10000001503914686,7080.287361111112,Monday,0,9
2021-09-28,4749132.81,4287087.43,139,63,0.7266187050359713,152,694,17,474913.32,152,0.024495677233429394,462045.3799999999,0.10000000821202557,6843.130850144092,Tuesday,0,9
2021-09-29,3184253.74,2793067.38,116,49,0.7413793103448276,129,542,19,318425.33,129,0.03505535055350553,391186.36000000034,0.0999999861820057,5875.006900369004,Wednesday,0,9
2021-09-30,3504126.92,3102295.47,100,49,0.72,102,487,11,323772.57,102,0.022587268993839837,401831.4499999997,0.09239750083024961,7195.332484599589,Thursday,0,9
2021-10-01,2465559.4,2269641.63,83,32,0.8554216867469879,90,393,12,215159.99,90,0.030534351145038167,195917.77000000002,0.08726619606082092,6273.688040712468,Friday,0,10
2021-10-02,2584886.96,2309451.71,80,39,0.6625,87,377,7,215354.65,87,0.01856763925729443,275435.25,0.08331298557055664,6856.464084880637,Saturday,1,10
2021-10-03,920334.15,789349.71,23,9,0.8260869565217391,24,98,3,0.0,24,0.030612244897959183,130984.44000000006,0.0,9391.164795918368,Sunday,1,10
2021-10-04,1043382.83,864297.5,37,17,0.7027027027027027,39,161,4,0.0,39,0.024844720496894408,179085.32999999996,0.0,6480.638695652174,Monday,0,10
2021-10-05,1440909.2,1238586.01,44,19,0.7272727272727273,50,221,13,0.0,50,0.058823529411764705,202323.18999999994,0.0,6519.951131221719,Tuesday,0,10
2021-10-06,1793088.31,1465294.6,57,20,0.7192982456140351,63,259,0,0.0,63,0.0,327793.70999999996,0.0,6923.120888030889,Wednesday,0,10
2021-10-07,1826196.69,1497790.82,44,23,0.8181818181818182,50,265,11,0.0,50,0.04150943396226415,328405.8699999999,0.0,6891.308264150944,Thursday,0,10
2021-10-08,1613264.94,1325310.58,48,21,0.7083333333333334,52,253,7,0.0,52,0.02766798418972332,287954.35999999987,0.0,6376.5412648221345,Friday,0,10
2021-10-09,1794510.68,1447840.15,49,24,0.8367346938775511,53,243,1,0.0,53,0.00411522633744856,346670.53,0.0,7384.817613168724,Saturday,1,10
2021-10-10,1883117.98,1559914.53,45,18,0.8666666666666667,47,219,11,0.0,47,0.0502283105022831,323203.44999999995,0.0,8598.712237442922,Sunday,1,10
2021-10-11,2300450.29,1848634.77,61,31,0.7377049180327869,61,283,14,0.0,61,0.04946996466431095,451815.52,0.0,8128.7996113074205,Monday,0,10
2021-10-12,1567144.44,1334199.42,43,23,0.7674418604651163,44,210,3,0.0,44,0.014285714285714285,232945.02000000002,0.0,7462.592571428571,Tuesday,0,10
2021-10-13,1918678.27,1624278.45,63,27,0.8253968253968254,68,277,13,0.0,68,0.04693140794223827,294399.82000000007,0.0,6926.636353790614,Wednesday,0,10
2021-10-14,2148334.67,1733671.89,63,33,0.8571428571428571,69,317,11,0.0,69,0.03470031545741325,414662.78,0.0,6777.080977917981,Thursday,0,10
2021-10-15,1900056.41,1665667.16,48,20,0.6666666666666666,52,237,8,0.0,52,0.03375527426160337,234389.25,0.0,8017.1156540084385,Friday,0,10
2021-10-16,2106301.79,1750771.11,55,22,0.7454545454545455,57,263,4,0.0,57,0.015209125475285171,355530.67999999993,0.0,8008.7520532319395,Saturday,1,10
2021-10-17,2495144.25,2124471.09,67,29,0.7014925373134329,72,337,19,0.0,72,0.05637982195845697,370673.16000000015,0.0,7403.988872403561,Sunday,1,10
2021-10-18,2029589.44,1714394.15,57,29,0.7719298245614035,60,249,10,0.0,60,0.040160642570281124,315195.29000000004,0.0,8150.9616064257025,Monday,0,10
2021-10-19,1794195.22,1443278.64,54,18,0.8333333333333334,59,294,14,0.0,59,0.047619047619047616,350916.5800000001,0.0,6102.704829931973,Tuesday,0,10
2021-10-20,2748359.42,2249708.28,80,37,0.75,89,411,19,0.0,89,0.046228710462287104,498651.14000000013,0.0,6687.005888077859,Wednesday,0,10
2021-10-21,1715238.6,1425166.31,51,26,0.8431372549019608,54,236,12,0.0,54,0.05084745762711865,290072.29000000004,0.0,7267.960169491525,Thursday,0,10
2021-10-22,2513749.87,2045877.61,65,32,0.8307692307692308,71,320,1,0.0,71,0.003125,467872.26,0.0,7855.468343750001,Friday,0,10
2021-10-23,1853822.02,1521941.02,47,22,0.7659574468085106,49,236,0,0.0,49,0.0,331881.0,0.0,7855.178050847458,Saturday,1,10
2021-10-24,2201542.06,1879343.83,69,28,0.6666666666666666,75,300,23,0.0,75,0.07666666666666666,322198.23,0.0,7338.473533333334,Sunday,1,10
2021-10-25,2021989.32,1646748.37,52,22,0.7307692307692307,55,239,2,0.0,55,0.008368200836820083,375240.94999999995,0.0,8460.206359832637,Monday,0,10
2021-10-26,2162674.08,1776598.49,52,21,0.6923076923076923,54,286,7,0.0,54,0.024475524475524476,386075.5900000001,0.0,7561.797482517482,Tuesday,0,10
2021-10-27,2151921.73,1803290.61,56,21,0.8571428571428571,60,250,6,0.0,60,0.024,348631.1199999999,0.0,8607.68692,Wednesday,0,10
2021-10-28,2489853.45,2036708.17,69,29,0.7391304347826086,74,321,11,0.0,74,0.03426791277258567,453145.28000000026,0.0,7756.552803738318,Thursday,0,10
2021-10-29,3746325.95,3090953.59,103,52,0.7961165048543689,109,506,10,0.0,109,0.019762845849802372,655372.3600000003,0.0,7403.806225296443,Friday,0,10
2021-10-30,3434826.63,2965454.49,80,34,0.7875,86,414,18,0.0,86,0.043478260869565216,469372.13999999966,0.0,8296.68268115942,Saturday,1,10
