Date,Revenue,COGS,total_sessions,total_page_views,total_visitors,avg_bounce_rate,active_promos_count,avg_promo_discount,total_orders,total_discount_amount,year,month,day,dayofweek,is_weekend,Revenue_lag_1,total_orders_lag_1,Revenue_lag_7,total_orders_lag_7,Revenue_lag_14,total_orders_lag_14,Revenue_lag_30,total_orders_lag_30
2020-12-08,1297656.34,1226584.15,18946.0,83991.0,14954.0,0.00348,1.0,20.0,60,259531.24,2020,12,8,1,0,832522.38,45.0,1160032.88,65.0,1234768.03,46.0,1462906.75,48.0
2020-12-09,1154833.63,1135523.17,19732.0,64921.0,14464.0,0.00403,1.0,20.0,63,230966.78,2020,12,9,2,0,1297656.34,60.0,370653.23,20.0,1016787.85,34.0,1841341.67,58.0
2020-12-10,696601.42,694712.49,16485.0,64712.0,13246.0,0.00346,1.0,20.0,40,139320.3,2020,12,10,3,0,1154833.63,63.0,528608.48,25.0,1003033.14,39.0,1423817.05,50.0
2020-12-11,708701.4,714731.83,16188.0,58965.0,11995.0,0.00344,1.0,20.0,44,141740.25,2020,12,11,4,0,696601.42,40.0,645703.05,27.0,2064673.72,83.0,1850484.56,47.0
2020-12-12,1122552.93,1114505.97,16777.0,71386.0,13540.0,0.00418,1.0,20.0,67,224510.59,2020,12,12,5,1,708701.4,44.0,653591.96,34.0,2102733.52,76.0,1742209.81,50.0
2020-12-13,937152.62,894184.44,16467.0,58632.0,12133.0,0.0048,1.0,20.0,56,187430.55000000002,2020,12,13,6,1,1122552.93,67.0,755648.75,33.0,1696662.48,77.0,1874908.56,54.0
2020-12-14,1601200.69,1536265.51,19160.0,69801.0,14625.0,0.00428,1.0,20.0,84,320240.19,2020,12,14,0,0,937152.62,56.0,832522.38,45.0,1376299.12,68.0,1505407.33,39.0
2020-12-15,1355809.66,1345601.61,20367.0,98777.0,15824.0,0.00494,1.0,20.0,83,271161.91,2020,12,15,1,0,1601200.69,84.0,1297656.34,60.0,1160032.88,65.0,1822943.34,51.0
2020-12-16,1368150.26,1378715.06,19278.0,93923.0,15286.0,0.00503,1.0,20.0,70,273630.06,2020,12,16,2,0,1355809.66,83.0,1154833.63,63.0,370653.23,20.0,1677772.33,58.0
2020-12-17,1104685.57,1105268.19,19854.0,70559.0,14704.0,0.00324,1.0,20.0,46,220937.08000000002,2020,12,17,3,0,1368150.26,70.0,696601.42,40.0,528608.48,25.0,1698265.63,59.0
2020-12-18,1251306.12,1173503.24,20218.0,75635.0,14273.0,0.00519,1.0,20.0,57,250261.21,2020,12,18,4,0,1104685.57,46.0,708701.4,44.0,645703.05,27.0,1708292.62,51.0
2020-12-19,1648432.09,1604918.15,20038.0,91258.0,15556.0,0.00409,1.0,20.0,67,329686.44,2020,12,19,5,1,1251306.12,57.0,1122552.93,67.0,653591.96,34.0,1389140.38,48.0
2020-12-20,1777867.4,1748875.07,20214.0,71596.0,16185.0,0.00474,1.0,20.0,82,355573.51,2020,12,20,6,1,1648432.09,67.0,937152.62,56.0,755648.75,33.0,1761075.99,61.0
2020-12-21,2040125.86,2025685.77,18862.0,79432.0,15018.0,0.0046,1.0,20.0,99,408025.22000000003,2020,12,21,0,0,1777867.4,82.0,1601200.69,84.0,832522.38,45.0,1277317.49,55.0
2020-12-22,2050706.5,1957791.36,18707.0,83873.0,13230.0,0.00368,1.0,20.0,117,410141.31,2020,12,22,1,0,2040125.86,99.0,1355809.66,83.0,1297656.34,60.0,1402812.95,56.0
2020-12-23,1964805.24,2036033.68,19179.0,95061.0,14954.0,0.00569,1.0,20.0,82,392961.04,2020,12,23,2,0,2050706.5,117.0,1368150.26,70.0,1154833.63,63.0,1254495.47,55.0
2020-12-24,1223063.47,1196024.1,20374.0,88847.0,15600.0,0.00486,1.0,20.0,69,244612.67,2020,12,24,3,0,1964805.24,82.0,1104685.57,46.0,696601.42,40.0,1234768.03,46.0
2020-12-25,1200258.49,1181002.97,19207.0,70159.0,14605.0,0.00343,1.0,20.0,59,240051.66,2020,12,25,4,0,1223063.47,69.0,1251306.12,57.0,708701.4,44.0,1016787.85,34.0
2020-12-26,1099988.0,1121806.33,19934.0,93736.0,15114.0,0.0053,1.0,20.0,78,219997.63,2020,12,26,5,1,1200258.49,59.0,1648432.09,67.0,1122552.93,67.0,1003033.14,39.0
2020-12-27,1517374.4,1548752.98,22306.0,92481.0,16526.0,0.00346,1.0,20.0,89,303474.92,2020,12,27,6,1,1099988.0,78.0,1777867.4,82.0,937152.62,56.0,2064673.72,83.0
2020-12-28,3627797.75,3660309.96,18063.0,96451.0,14637.0,0.00526,1.0,20.0,179,725559.57,2020,12,28,0,0,1517374.4,89.0,2040125.86,99.0,1601200.69,84.0,2102733.52,76.0
2020-12-29,2940732.69,2915164.04,21080.0,90633.0,15731.0,0.0035,1.0,20.0,154,588146.57,2020,12,29,1,0,3627797.75,179.0,2050706.5,117.0,1355809.66,83.0,1696662.48,77.0
2020-12-30,2881135.64,2881761.18,20533.0,69320.0,16778.0,0.00328,1.0,20.0,124,570244.81,2020,12,30,2,0,2940732.69,154.0,1964805.24,82.0,1368150.26,70.0,1376299.12,68.0
2020-12-31,2153864.87,2157011.11,17767.0,93445.0,13361.0,0.00519,1.0,20.0,89,420231.49,2020,12,31,3,0,2881135.64,124.0,1223063.47,69.0,1104685.57,46.0,1160032.88,65.0
2021-01-01,1553431.51,1547553.58,14570.0,49430.0,11040.0,0.00361,1.0,20.0,69,262550.96,2021,1,1,4,0,2153864.87,89.0,1200258.49,59.0,1251306.12,57.0,370653.23,20.0
2021-01-02,378420.41,311258.46,13267.0,60079.0,10265.0,0.00422,0.0,0.0,17,0.0,2021,1,2,5,1,1553431.51,69.0,1099988.0,78.0,1648432.09,67.0,528608.48,25.0
2021-01-03,677894.56,516308.19,14741.0,73963.0,11620.0,0.00578,0.0,0.0,22,0.0,2021,1,3,6,1,378420.41,17.0,1517374.4,89.0,1777867.4,82.0,645703.05,27.0
2021-01-04,819877.04,631242.67,14929.0,52523.0,10471.0,0.00473,0.0,0.0,26,0.0,2021,1,4,0,0,677894.56,22.0,3627797.75,179.0,2040125.86,99.0,653591.96,34.0
2021-01-05,1174326.91,961163.6,16138.0,53744.0,12708.0,0.00485,0.0,0.0,42,0.0,2021,1,5,1,0,819877.04,26.0,2940732.69,154.0,2050706.5,117.0,755648.75,33.0
2021-01-06,1114251.05,906466.26,16334.0,83419.0,12369.0,0.00445,0.0,0.0,22,0.0,2021,1,6,2,0,1174326.91,42.0,2881135.64,124.0,1964805.24,82.0,832522.38,45.0
2021-01-07,837846.02,690390.14,16711.0,91756.0,11962.0,0.00402,0.0,0.0,30,0.0,2021,1,7,3,0,1114251.05,22.0,2153864.87,89.0,1223063.47,69.0,1297656.34,60.0
2021-01-08,1023293.14,849565.94,16364.0,62434.0,13392.0,0.00433,0.0,0.0,32,0.0,2021,1,8,4,0,837846.02,30.0,1553431.51,69.0,1200258.49,59.0,1154833.63,63.0
2021-01-09,853729.27,699954.28,16343.0,64540.0,11944.0,0.00532,0.0,0.0,23,0.0,2021,1,9,5,1,1023293.14,32.0,378420.41,17.0,1099988.0,78.0,696601.42,40.0
2021-01-10,1180728.66,984866.85,13484.0,58053.0,9896.0,0.00391,0.0,0.0,36,0.0,2021,1,10,6,1,853729.27,23.0,677894.56,22.0,1517374.4,89.0,708701.4,44.0
2021-01-11,1515387.6,1201417.37,16493.0,55382.0,11978.0,0.00448,0.0,0.0,39,0.0,2021,1,11,0,0,1180728.66,36.0,819877.04,26.0,3627797.75,179.0,1122552.93,67.0
2021-01-12,1062807.64,869052.09,15881.0,69707.0,11461.0,0.00466,0.0,0.0,35,0.0,2021,1,12,1,0,1515387.6,39.0,1174326.91,42.0,2940732.69,154.0,937152.62,56.0
2021-01-13,1070756.5,856031.34,15076.0,53234.0,10739.0,0.00479,0.0,0.0,33,0.0,2021,1,13,2,0,1062807.64,35.0,1114251.05,22.0,2881135.64,124.0,1601200.69,84.0
2021-01-14,764427.24,629061.31,16537.0,53246.0,11936.0,0.00442,0.0,0.0,30,0.0,2021,1,14,3,0,1070756.5,33.0,837846.02,30.0,2153864.87,89.0,1355809.66,83.0
2021-01-15,977003.78,779003.57,15763.0,60315.0,11957.0,0.0046,0.0,0.0,29,0.0,2021,1,15,4,0,764427.24,30.0,1023293.14,32.0,1553431.51,69.0,1368150.26,70.0
2021-01-16,1185774.61,916210.38,15667.0,78596.0,11566.0,0.00529,0.0,0.0,32,0.0,2021,1,16,5,1,977003.78,29.0,853729.27,23.0,378420.41,17.0,1104685.57,46.0
2021-01-17,1224098.2,966990.57,16227.0,67057.0,13003.0,0.00531,0.0,0.0,37,0.0,2021,1,17,6,1,1185774.61,32.0,1180728.66,36.0,677894.56,22.0,1251306.12,57.0
2021-01-18,2502006.18,1916159.06,15948.0,59449.0,11290.0,0.0058,0.0,0.0,61,0.0,2021,1,18,0,0,1224098.2,37.0,1515387.6,39.0,819877.04,26.0,1648432.09,67.0
2021-01-19,2011018.39,1652010.17,16117.0,68303.0,12572.0,0.00439,0.0,0.0,64,0.0,2021,1,19,1,0,2502006.18,61.0,1062807.64,35.0,1174326.91,42.0,1777867.4,82.0
2021-01-20,1595354.2,1216527.62,15543.0,69867.0,11545.0,0.0039,0.0,0.0,38,0.0,2021,1,20,2,0,2011018.39,64.0,1070756.5,33.0,1114251.05,22.0,2040125.86,99.0
2021-01-21,1698207.91,1250048.47,15673.0,61671.0,11090.0,0.00406,0.0,0.0,46,0.0,2021,1,21,3,0,1595354.2,38.0,764427.24,30.0,837846.02,30.0,2050706.5,117.0
2021-01-22,1620041.5,1267935.48,16747.0,55374.0,12024.0,0.00472,0.0,0.0,40,0.0,2021,1,22,4,0,1698207.91,46.0,977003.78,29.0,1023293.14,32.0,1964805.24,82.0
2021-01-23,1744298.27,1412867.08,16160.0,61099.0,12050.0,0.00539,0.0,0.0,58,0.0,2021,1,23,5,1,1620041.5,40.0,1185774.61,32.0,853729.27,23.0,1223063.47,69.0
2021-01-24,1862707.42,1491339.57,15728.0,57187.0,11746.0,0.00329,0.0,0.0,60,0.0,2021,1,24,6,1,1744298.27,58.0,1224098.2,37.0,1180728.66,36.0,1200258.49,59.0
2021-01-25,2346216.5,1913189.53,17059.0,85576.0,12064.0,0.00542,0.0,0.0,71,0.0,2021,1,25,0,0,1862707.42,60.0,2502006.18,61.0,1515387.6,39.0,1099988.0,78.0
2021-01-26,2993616.58,2282478.29,16118.0,57820.0,12581.0,0.00352,0.0,0.0,78,0.0,2021,1,26,1,0,2346216.5,71.0,2011018.39,64.0,1062807.64,35.0,1517374.4,89.0
2021-01-27,2258351.94,1690062.59,17898.0,68989.0,14011.0,0.00544,0.0,0.0,65,0.0,2021,1,27,2,0,2993616.58,78.0,1595354.2,38.0,1070756.5,33.0,3627797.75,179.0
2021-01-28,2405871.45,1845885.39,14112.0,72021.0,9931.0,0.00489,0.0,0.0,67,0.0,2021,1,28,3,0,2258351.94,65.0,1698207.91,46.0,764427.24,30.0,2940732.69,154.0
2021-01-29,2246568.53,1778946.6,15601.0,66036.0,11768.0,0.00469,0.0,0.0,64,0.0,2021,1,29,4,0,2405871.45,67.0,1620041.5,40.0,977003.78,29.0,2881135.64,124.0
2021-01-30,2167603.39,1754979.72,16213.0,85859.0,12103.0,0.00557,1.0,15.0,55,6477.9800000000005,2021,1,30,5,1,2246568.53,64.0,1744298.27,58.0,1185774.61,32.0,2153864.87,89.0
2021-01-31,1607178.02,1317474.79,14307.0,54842.0,10979.0,0.00343,1.0,15.0,51,15993.83,2021,1,31,6,1,2167603.39,55.0,1862707.42,60.0,1224098.2,37.0,1553431.51,69.0
2021-02-01,1551374.11,1281321.59,24811.0,121401.0,19041.0,0.00348,1.0,15.0,55,12026.17,2021,2,1,0,0,1607178.02,51.0,2346216.5,71.0,2502006.18,61.0,378420.41,17.0
2021-02-02,958876.9,764858.08,25619.0,116068.0,18057.0,0.00568,1.0,15.0,35,30009.08,2021,2,2,1,0,1551374.11,55.0,2993616.58,78.0,2011018.39,64.0,677894.56,22.0
2021-02-03,1095535.11,933310.92,24601.0,96562.0,19055.0,0.00434,1.0,15.0,39,21434.23,2021,2,3,2,0,958876.9,35.0,2258351.94,65.0,1595354.2,38.0,819877.04,26.0
2021-02-04,1345207.17,1009834.12,24393.0,85004.0,17316.0,0.00511,1.0,15.0,37,19954.96,2021,2,4,3,0,1095535.11,39.0,2405871.45,67.0,1698207.91,46.0,1174326.91,42.0
2021-02-05,1749418.05,1399602.15,23162.0,89702.0,16799.0,0.00469,1.0,15.0,47,15216.03,2021,2,5,4,0,1345207.17,37.0,2246568.53,64.0,1620041.5,40.0,1114251.05,22.0
2021-02-06,1240787.91,940727.48,28524.0,141994.0,20728.0,0.00441,1.0,15.0,38,15442.44,2021,2,6,5,1,1749418.05,47.0,2167603.39,55.0,1744298.27,58.0,837846.02,30.0
2021-02-07,1814367.53,1394396.68,25884.0,129366.0,19478.0,0.00353,1.0,15.0,47,29403.56,2021,2,7,6,1,1240787.91,38.0,1607178.02,51.0,1862707.42,60.0,1023293.14,32.0
2021-02-08,1325809.68,1131072.08,22937.0,83607.0,17347.0,0.00412,1.0,15.0,44,33269.45,2021,2,8,0,0,1814367.53,47.0,1551374.11,55.0,2346216.5,71.0,853729.27,23.0
2021-02-09,1448124.96,1194857.77,22393.0,108739.0,18180.0,0.00352,1.0,15.0,52,50488.52,2021,2,9,1,0,1325809.68,44.0,958876.9,35.0,2993616.58,78.0,1180728.66,36.0
2021-02-10,1851743.73,1575581.32,21106.0,98582.0,16559.0,0.00484,1.0,15.0,54,42868.42,2021,2,10,2,0,1448124.96,52.0,1095535.11,39.0,2258351.94,65.0,1515387.6,39.0
2021-02-11,1689417.95,1396084.38,23164.0,120219.0,18564.0,0.00466,1.0,15.0,47,25097.39,2021,2,11,3,0,1851743.73,54.0,1345207.17,37.0,2405871.45,67.0,1062807.64,35.0
2021-02-12,1983824.96,1679342.84,20050.0,103675.0,15090.0,0.00458,1.0,15.0,55,48075.47,2021,2,12,4,0,1689417.95,47.0,1749418.05,47.0,2246568.53,64.0,1070756.5,33.0
2021-02-13,1986462.63,1556559.62,20675.0,86780.0,16310.0,0.00384,1.0,15.0,63,52611.35,2021,2,13,5,1,1983824.96,55.0,1240787.91,38.0,2167603.39,55.0,764427.24,30.0
2021-02-14,2942830.48,2472928.79,19107.0,97327.0,14102.0,0.00506,1.0,15.0,75,27376.44,2021,2,14,6,1,1986462.63,63.0,1814367.53,47.0,1607178.02,51.0,977003.78,29.0
2021-02-15,3142099.08,2531323.24,21007.0,68470.0,16081.0,0.0035,1.0,15.0,93,53091.56,2021,2,15,0,0,2942830.48,75.0,1325809.68,44.0,1551374.11,55.0,1185774.61,32.0
2021-02-16,1874868.49,1645455.89,24988.0,98983.0,18787.0,0.00456,1.0,15.0,69,37751.58,2021,2,16,1,0,3142099.08,93.0,1448124.96,52.0,958876.9,35.0,1224098.2,37.0
2021-02-17,2468895.03,1948858.13,27259.0,107385.0,21684.0,0.00556,1.0,15.0,74,31040.260000000002,2021,2,17,2,0,1874868.49,69.0,1851743.73,54.0,1095535.11,39.0,2502006.18,61.0
2021-02-18,1729200.62,1374282.0,23888.0,121845.0,19308.0,0.00517,1.0,15.0,60,20454.02,2021,2,18,3,0,2468895.03,74.0,1689417.95,47.0,1345207.17,37.0,2011018.39,64.0
2021-02-19,2485137.46,1894234.27,20136.0,97088.0,15365.0,0.00359,1.0,15.0,63,35187.11,2021,2,19,4,0,1729200.62,60.0,1983824.96,55.0,1749418.05,47.0,1595354.2,38.0
2021-02-20,2510521.11,1978226.96,22514.0,81093.0,16093.0,0.00339,1.0,15.0,70,20750.69,2021,2,20,5,1,2485137.46,63.0,1986462.63,63.0,1240787.91,38.0,1698207.91,46.0
2021-02-21,2673937.37,2158355.9,24929.0,113473.0,19918.0,0.00542,1.0,15.0,82,36022.0,2021,2,21,6,1,2510521.11,70.0,2942830.48,75.0,1814367.53,47.0,1620041.5,40.0
2021-02-22,3295922.4,2680528.93,21488.0,88253.0,16743.0,0.00469,1.0,15.0,106,28490.97,2021,2,22,0,0,2673937.37,82.0,3142099.08,93.0,1325809.68,44.0,1744298.27,58.0
2021-02-23,4952064.84,3886168.63,23227.0,110633.0,17758.0,0.00438,1.0,15.0,123,65344.37,2021,2,23,1,0,3295922.4,106.0,1874868.49,69.0,1448124.96,52.0,1862707.42,60.0
2021-02-24,2880648.13,2377495.5,24814.0,109543.0,18311.0,0.0052,1.0,15.0,86,15161.82,2021,2,24,2,0,4952064.84,123.0,2468895.03,74.0,1851743.73,54.0,2346216.5,71.0
2021-02-25,5675843.97,4598510.35,25641.0,117903.0,19004.0,0.00441,1.0,15.0,165,89313.26,2021,2,25,3,0,2880648.13,86.0,1729200.62,60.0,1689417.95,47.0,2993616.58,78.0
2021-02-26,3813868.44,3118356.14,20529.0,85164.0,16603.0,0.00369,1.0,15.0,120,63586.38,2021,2,26,4,0,5675843.97,165.0,2485137.46,63.0,1983824.96,55.0,2258351.94,65.0
2021-02-27,3241854.71,2733660.27,22079.0,117948.0,15987.0,0.0057,1.0,15.0,102,65359.06,2021,2,27,5,1,3813868.44,120.0,2510521.11,70.0,1986462.63,63.0,2405871.45,67.0
2021-02-28,2348995.75,1901704.24,26771.0,121825.0,19046.0,0.00433,1.0,15.0,75,46548.07,2021,2,28,6,1,3241854.71,102.0,2673937.37,82.0,2942830.48,75.0,2246568.53,64.0
2021-03-01,1942260.67,1595206.21,30058.0,139274.0,23636.0,0.00377,1.0,15.0,68,42739.979999999996,2021,3,1,0,0,2348995.75,75.0,3295922.4,106.0,3142099.08,93.0,2167603.39,55.0
2021-03-02,679248.37,536287.19,34281.0,150636.0,27865.0,0.00511,0.0,0.0,14,0.0,2021,3,2,1,0,1942260.67,68.0,4952064.84,123.0,1874868.49,69.0,1607178.02,51.0
2021-03-03,1202803.22,982110.07,37125.0,174633.0,27617.0,0.00415,0.0,0.0,42,0.0,2021,3,3,2,0,679248.37,14.0,2880648.13,86.0,2468895.03,74.0,1551374.11,55.0
2021-03-04,2188811.67,1718125.54,34850.0,180481.0,24960.0,0.00534,0.0,0.0,77,0.0,2021,3,4,3,0,1202803.22,42.0,5675843.97,165.0,1729200.62,60.0,958876.9,35.0
2021-03-05,1350969.16,1101818.84,34458.0,136717.0,27269.0,0.00504,0.0,0.0,55,0.0,2021,3,5,4,0,2188811.67,77.0,3813868.44,120.0,2485137.46,63.0,1095535.11,39.0
2021-03-06,1702498.76,1385168.73,33670.0,133076.0,27371.0,0.00449,0.0,0.0,58,0.0,2021,3,6,5,1,1350969.16,55.0,3241854.71,102.0,2510521.11,70.0,1345207.17,37.0
2021-03-07,2475099.15,2022240.35,36948.0,157069.0,28600.0,0.00565,0.0,0.0,87,0.0,2021,3,7,6,1,1702498.76,58.0,2348995.75,75.0,2673937.37,82.0,1749418.05,47.0
2021-03-08,2765984.78,2054703.58,35780.0,140464.0,27855.0,0.00349,0.0,0.0,89,0.0,2021,3,8,0,0,2475099.15,87.0,1942260.67,68.0,3295922.4,106.0,1240787.91,38.0
2021-03-09,2910840.37,2318282.64,31141.0,156070.0,22131.0,0.00526,0.0,0.0,88,0.0,2021,3,9,1,0,2765984.78,89.0,679248.37,14.0,4952064.84,123.0,1814367.53,47.0
2021-03-10,2793536.43,2183321.72,37934.0,195688.0,26752.0,0.00398,0.0,0.0,103,0.0,2021,3,10,2,0,2910840.37,88.0,1202803.22,42.0,2880648.13,86.0,1325809.68,44.0
2021-03-11,4291688.17,3434300.04,34349.0,168223.0,26011.0,0.00457,0.0,0.0,131,0.0,2021,3,11,3,0,2793536.43,103.0,2188811.67,77.0,5675843.97,165.0,1448124.96,52.0
2021-03-12,4134860.06,3361961.81,32364.0,105747.0,23561.0,0.00346,0.0,0.0,137,0.0,2021,3,12,4,0,4291688.17,131.0,1350969.16,55.0,3813868.44,120.0,1851743.73,54.0
2021-03-13,2417371.88,1968099.73,31175.0,112065.0,24629.0,0.00406,0.0,0.0,87,0.0,2021,3,13,5,1,4134860.06,137.0,1702498.76,58.0,3241854.71,102.0,1689417.95,47.0
2021-03-14,2889680.59,2334076.0,30999.0,114789.0,25273.0,0.00547,0.0,0.0,97,0.0,2021,3,14,6,1,2417371.88,87.0,2475099.15,87.0,2348995.75,75.0,1983824.96,55.0
2021-03-15,3654509.31,2866925.36,31562.0,161584.0,23684.0,0.00392,0.0,0.0,117,0.0,2021,3,15,0,0,2889680.59,97.0,2765984.78,89.0,1942260.67,68.0,1986462.63,63.0
2021-03-16,4008350.11,3320217.27,30694.0,159810.0,24351.0,0.00459,0.0,0.0,122,0.0,2021,3,16,1,0,3654509.31,117.0,2910840.37,88.0,679248.37,14.0,2942830.48,75.0
2021-03-17,4400411.89,3480694.63,31897.0,170214.0,25392.0,0.00481,0.0,0.0,141,0.0,2021,3,17,2,0,4008350.11,122.0,2793536.43,103.0,1202803.22,42.0,3142099.08,93.0
2021-03-18,5516765.31,4537155.51,35408.0,182242.0,28839.0,0.00579,1.0,12.0,189,108884.23,2021,3,18,3,0,4400411.89,141.0,4291688.17,131.0,2188811.67,77.0,1874868.49,69.0
2021-03-19,3614457.51,2975958.79,34760.0,120473.0,28067.0,0.00385,1.0,12.0,138,141622.13,2021,3,19,4,0,5516765.31,189.0,4134860.06,137.0,1350969.16,55.0,2468895.03,74.0
2021-03-20,3232018.55,2766387.35,31417.0,126393.0,24295.0,0.00464,1.0,12.0,103,169443.16,2021,3,20,5,1,3614457.51,138.0,2417371.88,87.0,1702498.76,58.0,1729200.62,60.0
2021-03-21,2822145.24,2475231.8,34445.0,124002.0,26647.0,0.00406,1.0,12.0,103,259518.63,2021,3,21,6,1,3232018.55,103.0,2889680.59,97.0,2475099.15,87.0,2485137.46,63.0
2021-03-22,3923103.49,3698730.81,33491.0,121744.0,26683.0,0.00439,1.0,12.0,143,470772.45,2021,3,22,0,0,2822145.24,103.0,3654509.31,117.0,2765984.78,89.0,2510521.11,70.0
2021-03-23,4222620.69,3768846.71,28368.0,105036.0,20831.0,0.00451,1.0,12.0,147,506714.47,2021,3,23,1,0,3923103.49,143.0,4008350.11,122.0,2910840.37,88.0,2673937.37,82.0
2021-03-24,4003647.57,3639438.17,28378.0,109227.0,21514.0,0.00399,1.0,12.0,141,480437.68,2021,3,24,2,0,4222620.69,147.0,4400411.89,141.0,2793536.43,103.0,3295922.4,106.0
2021-03-25,4847687.37,4322456.49,36949.0,161932.0,28753.0,0.0058,1.0,12.0,189,581722.45,2021,3,25,3,0,4003647.57,141.0,5516765.31,189.0,4291688.17,131.0,4952064.84,123.0
2021-03-26,4034615.27,3623284.41,31567.0,122036.0,22349.0,0.00566,1.0,12.0,162,484153.83,2021,3,26,4,0,4847687.37,189.0,3614457.51,138.0,4134860.06,137.0,2880648.13,86.0
2021-03-27,3612774.77,3405524.2,32631.0,147924.0,23595.0,0.00472,1.0,12.0,135,433532.99,2021,3,27,5,1,4034615.27,162.0,3232018.55,103.0,2417371.88,87.0,5675843.97,165.0
2021-03-28,3528929.89,3193051.24,30890.0,161355.0,23435.0,0.00435,1.0,12.0,147,423471.64,2021,3,28,6,1,3612774.77,135.0,2822145.24,103.0,2889680.59,97.0,3813868.44,120.0
2021-03-29,4090090.6,3735223.94,34658.0,185511.0,26535.0,0.00415,1.0,12.0,180,490810.73,2021,3,29,0,0,3528929.89,147.0,3923103.49,143.0,3654509.31,117.0,3241854.71,102.0
2021-03-30,10795905.35,9875208.04,27851.0,134872.0,21589.0,0.00472,1.0,12.0,368,1295508.63,2021,3,30,1,0,4090090.6,180.0,4222620.69,147.0,4008350.11,122.0,2348995.75,75.0
2021-03-31,9220320.43,8547874.84,30899.0,126799.0,22549.0,0.00356,1.0,12.0,348,1106438.5,2021,3,31,2,0,10795905.35,368.0,4003647.57,141.0,4400411.89,141.0,1942260.67,68.0
2021-04-01,9027075.84,8225391.38,41841.0,158113.0,33400.0,0.00403,1.0,12.0,338,1083249.15,2021,4,1,3,0,9220320.43,348.0,4847687.37,189.0,5516765.31,189.0,679248.37,14.0
2021-04-02,7866035.23,7228630.89,44123.0,214010.0,31584.0,0.00524,1.0,12.0,307,943924.21,2021,4,2,4,0,9027075.84,338.0,4034615.27,162.0,3614457.51,138.0,1202803.22,42.0
2021-04-03,7594752.42,7064149.71,41643.0,161901.0,30558.0,0.00477,1.0,12.0,253,911370.3,2021,4,3,5,1,7866035.23,307.0,3612774.77,135.0,3232018.55,103.0,2188811.67,77.0
2021-04-04,1720555.46,1597615.49,39805.0,200899.0,28128.0,0.00365,1.0,12.0,61,206466.61,2021,4,4,6,1,7594752.42,253.0,3528929.89,147.0,2822145.24,103.0,1350969.16,55.0
2021-04-05,2665962.66,2489752.36,47943.0,209958.0,35534.0,0.00383,1.0,12.0,87,319915.51,2021,4,5,0,0,1720555.46,61.0,4090090.6,180.0,3923103.49,143.0,1702498.76,58.0
2021-04-06,2627509.32,2395678.58,44337.0,229084.0,34814.0,0.00406,1.0,12.0,76,315301.11,2021,4,6,1,0,2665962.66,87.0,10795905.35,368.0,4222620.69,147.0,2475099.15,87.0
2021-04-07,3504391.02,3200078.0,42648.0,157589.0,32357.0,0.00389,1.0,12.0,114,420526.89999999997,2021,4,7,2,0,2627509.32,76.0,9220320.43,348.0,4003647.57,141.0,2765984.78,89.0
2021-04-08,3026850.22,2768519.33,46956.0,239902.0,35299.0,0.0052,1.0,12.0,95,363222.06,2021,4,8,3,0,3504391.02,114.0,9027075.84,338.0,4847687.37,189.0,2910840.37,88.0
2021-04-09,3110153.27,2714930.73,45568.0,193914.0,33443.0,0.00416,1.0,12.0,93,373218.36,2021,4,9,4,0,3026850.22,95.0,7866035.23,307.0,4034615.27,162.0,2793536.43,103.0
2021-04-10,2505766.01,2142941.81,42541.0,205786.0,34382.0,0.00336,1.0,12.0,88,300691.91,2021,4,10,5,1,3110153.27,93.0,7594752.42,253.0,3612774.77,135.0,4291688.17,131.0
2021-04-11,2755337.37,2528446.54,43154.0,138797.0,32111.0,0.00477,1.0,12.0,97,330640.51,2021,4,11,6,1,2505766.01,88.0,1720555.46,61.0,3528929.89,147.0,4134860.06,137.0
2021-04-12,3206411.87,3006280.88,47621.0,182817.0,35359.0,0.00406,1.0,12.0,116,384769.41,2021,4,12,0,0,2755337.37,97.0,2665962.66,87.0,4090090.6,180.0,2417371.88,87.0
2021-04-13,3231903.43,2897501.76,43787.0,237704.0,33075.0,0.00397,1.0,12.0,121,387828.45,2021,4,13,1,0,3206411.87,116.0,2627509.32,76.0,10795905.35,368.0,2889680.59,97.0
2021-04-14,5218947.03,4826353.96,41868.0,218893.0,33201.0,0.00531,1.0,12.0,166,507626.4,2021,4,14,2,0,3231903.43,121.0,3504391.02,114.0,9220320.43,348.0,3654509.31,117.0
2021-04-15,4270735.63,3783812.65,46066.0,162617.0,36105.0,0.00469,1.0,12.0,141,316865.81,2021,4,15,3,0,5218947.03,166.0,3026850.22,95.0,9027075.84,338.0,4008350.11,122.0
2021-04-16,3735241.12,3308841.35,43728.0,155174.0,33236.0,0.00322,1.0,12.0,109,226395.08000000002,2021,4,16,4,0,4270735.63,141.0,3110153.27,93.0,7866035.23,307.0,4400411.89,141.0
2021-04-17,3800876.52,3259298.49,47170.0,171205.0,34731.0,0.00534,1.0,12.0,113,63303.73,2021,4,17,5,1,3735241.12,109.0,2505766.01,88.0,7594752.42,253.0,5516765.31,189.0
2021-04-18,4448113.81,3495208.68,42920.0,155375.0,32739.0,0.00324,0.0,0.0,120,0.0,2021,4,18,6,1,3800876.52,113.0,2755337.37,97.0,1720555.46,61.0,3614457.51,138.0
